Delivery Agent,PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,Intermediate X,Intermediate Y
ChainAgent-cha1-0-0-2-pp-end,p_it0_0,48,24,True,482,48,24
ChainAgent-cha1-0-0-3-pp-end,p_it0_1,48,24,True,484,48,24
ChainAgent-cha1-0-0-0-pp-end,p_it10_3,48,11,True,341,0,0
ChainAgent-cha1-0-0-0-pp-end,p_it35_3,48,11,True,341,0,0
ChainAgent-cha1-0-0-0-pp-end,p_it20_2,48,11,True,342,0,0
ChainAgent-cha1-0-0-0-pp-end,p_it30_2,48,10,True,345,0,0
ChainAgent-cha1-0-0-0-pp-end,p_it15_3,48,10,True,348,0,0
ChainAgent-cha1-0-0-0-pp-end,p_it5_0,48,9,True,350,0,0
ChainAgent-cha1-0-0-0-pp-end,p_it0_4,48,33,True,245,0,24
ChainAgent-cha1-0-0-0-pp-end,p_it40_0,48,33,True,245,0,24
ChainAgent-cha1-0-0-0-pp-end,p_it35_4,48,33,True,249,0,24
ChainAgent-cha1-0-0-0-pp-end,p_it20_1,48,32,True,249,0,24
ChainAgent-cha1-0-0-0-pp-end,p_it10_4,48,31,True,254,0,24
ChainAgent-cha1-0-0-0-pp-end,p_it40_4,43,36,True,245,12,36
ChainAgent-cha1-0-0-0-pp-end,p_it40_2,43,36,True,246,12,36
ChainAgent-cha1-0-0-0-pp-end,p_it30_3,42,36,True,250,12,36
ChainAgent-cha1-0-0-0-pp-end,p_it25_1,41,36,True,255,12,36
ChainAgent-cha1-0-0-1-pp-end,p_it0_3,24,38,True,487,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it45_4,24,38,True,485,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it35_2,24,38,True,487,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it60_4,24,38,True,488,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it45_0,24,39,True,489,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it25_3,24,39,True,492,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it60_3,24,40,True,493,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it0_2,24,28,True,437,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it35_1,24,28,True,437,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it55_3,24,28,True,437,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it110_0,24,28,True,437,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it120_0,24,28,True,437,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it135_3,24,28,True,437,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it155_1,24,28,True,437,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it170_1,24,28,True,437,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it105_4,24,28,True,438,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it105_0,24,28,True,439,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it140_4,24,28,True,439,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it180_2,24,28,True,439,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it25_2,24,29,True,441,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it60_1,24,29,True,442,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it130_1,24,29,True,441,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it165_0,24,29,True,441,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it115_0,24,29,True,442,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it160_0,24,29,True,443,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it40_1,24,30,True,445,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it140_1,24,30,True,445,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it120_2,24,30,True,447,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it110_4,24,31,True,449,24,36
ChainAgent-cha1-0-0-1-pp-end,p_it175_1,24,32,True,453,24,36
ChainAgent-cha1-0-0-2-pp-end,p_it30_0,38,24,True,442,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it40_3,38,24,True,443,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it15_2,38,24,True,444,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it45_1,38,24,True,446,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it135_1,38,24,True,442,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it160_1,38,24,True,442,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it190_2,38,24,True,442,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it140_0,38,24,True,443,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it135_2,38,24,True,445,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it110_3,38,24,True,446,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it5_3,39,24,True,447,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it55_2,39,24,True,448,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it150_2,39,24,True,446,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it130_4,39,24,True,447,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it165_2,39,24,True,449,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it50_3,40,24,True,451,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it185_0,40,24,True,450,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it75_0,41,24,True,454,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it95_0,42,24,True,461,48,24
ChainAgent-cha1-0-0-1-pp-end,p_it5_1,31,24,True,437,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it15_4,31,24,True,437,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it65_2,31,24,True,437,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it30_4,31,24,True,438,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it95_2,31,24,True,437,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it75_2,31,24,True,438,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it95_3,31,24,True,438,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it155_2,31,24,True,438,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it15_1,32,24,True,441,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it20_4,32,24,True,442,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it145_3,32,24,True,441,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it150_0,32,24,True,442,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it55_1,33,24,True,445,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it85_3,33,24,True,446,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it80_3,34,24,True,449,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it190_4,35,24,True,457,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it75_3,24,47,True,485,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it100_0,24,47,True,485,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it155_4,24,47,True,485,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it170_3,24,47,True,486,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it80_1,24,47,True,487,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it205_4,24,47,True,485,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it220_4,24,47,True,485,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it260_1,24,47,True,485,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it315_4,24,47,True,485,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it215_4,24,47,True,486,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it210_4,24,47,True,488,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it90_4,24,48,True,489,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it160_3,24,48,True,490,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it155_0,24,48,True,494,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it230_4,24,48,True,489,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it195_2,24,48,True,490,24,48
ChainAgent-cha1-0-0-0-pp-end,p_it105_1,28,48,True,492,24,48
ChainAgent-cha1-0-0-0-pp-end,p_it215_0,28,48,True,492,24,48
ChainAgent-cha1-0-0-0-pp-end,p_it255_0,28,48,True,493,24,48
ChainAgent-cha1-0-0-1-pp-end,p_it190_1,24,48,True,494,24,48
ChainAgent-cha1-0-0-0-pp-end,p_it270_2,27,48,True,496,24,48
ChainAgent-cha1-0-0-2-pp-end,p_it195_4,44,24,True,466,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it235_3,44,24,True,466,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it285_0,44,24,True,466,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it205_3,44,24,True,467,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it290_0,44,24,True,467,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it305_0,44,24,True,468,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it290_2,44,24,True,471,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it225_3,45,24,True,470,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it290_1,45,24,True,470,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it260_4,45,24,True,472,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it275_1,46,24,True,474,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it235_1,46,24,True,478,48,24
ChainAgent-cha1-0-0-2-pp-end,p_it280_0,47,24,True,479,48,24
ChainAgent-cha1-0-0-1-pp-end,p_it195_0,36,24,True,437,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it265_0,36,24,True,437,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it300_1,36,24,True,437,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it230_3,36,24,True,438,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it315_2,36,24,True,438,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it285_2,36,24,True,439,36,24
ChainAgent-cha1-0-0-2-pp-end,p_it200_4,36,24,True,438,36,24
ChainAgent-cha1-0-0-2-pp-end,p_it305_1,36,24,True,438,36,24
ChainAgent-cha1-0-0-2-pp-end,p_it225_2,36,24,True,440,36,24
ChainAgent-cha1-0-0-0-pp-end,p_it285_3,48,34,True,440,36,24
ChainAgent-cha1-0-0-1-pp-end,p_it265_1,36,24,True,442,36,24
ChainAgent-cha1-0-0-2-pp-end,p_it5_2,36,11,True,485,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it105_3,36,11,True,485,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it10_0,36,11,True,486,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it20_0,36,11,True,487,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it125_0,36,11,True,485,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it145_1,36,11,True,485,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it175_2,36,11,True,485,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it240_1,36,11,True,485,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it145_2,36,11,True,486,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it200_0,36,11,True,486,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it230_2,36,11,True,486,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it210_0,36,11,True,487,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it270_0,36,11,True,485,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it310_0,36,11,True,485,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it345_2,36,11,True,485,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it255_4,36,11,True,486,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it330_3,36,11,True,486,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it355_2,36,11,True,486,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it75_4,36,10,True,489,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it85_2,36,10,True,490,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it130_3,36,10,True,489,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it235_0,36,10,True,489,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it185_2,36,10,True,490,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it240_2,36,10,True,490,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it280_4,36,10,True,489,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it350_0,36,10,True,489,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it345_3,36,10,True,490,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it115_3,36,9,True,493,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it150_3,36,9,True,493,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it220_2,36,9,True,494,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it345_0,36,9,True,493,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it285_4,36,9,True,497,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it60_0,36,8,True,499,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it245_4,36,8,True,497,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it240_4,36,7,True,501,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it270_4,36,6,True,506,48,0
ChainAgent-cha1-0-0-2-pp-end,p_it10_1,36,18,True,437,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it45_2,36,18,True,437,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it80_2,36,18,True,437,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it25_4,36,18,True,438,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it100_3,36,18,True,438,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it90_2,36,18,True,439,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it80_0,36,18,True,441,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it185_3,36,18,True,437,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it205_1,36,18,True,437,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it225_0,36,18,True,437,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it135_4,36,18,True,439,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it155_3,36,18,True,440,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it245_0,36,18,True,437,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it280_2,36,18,True,437,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it365_1,36,18,True,437,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it245_3,36,18,True,438,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it250_0,36,18,True,439,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it375_4,36,18,True,439,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it30_1,36,17,True,441,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it85_4,36,17,True,441,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it120_4,36,17,True,442,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it170_4,36,17,True,441,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it210_3,36,17,True,441,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it175_0,36,17,True,443,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it275_0,36,17,True,441,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it380_0,36,17,True,441,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it350_1,36,17,True,443,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it50_2,36,16,True,445,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it110_1,36,16,True,448,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it125_2,36,16,True,446,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it315_3,36,16,True,445,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it45_3,36,15,True,450,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it195_1,36,15,True,453,24,12
ChainAgent-cha1-0-0-2-pp-end,p_it195_3,36,14,True,453,24,12
ChainAgent-cha1-0-0-0-pp-end,p_it385_0,48,23,True,456,24,12
ChainAgent-cha1-0-0-0-pp-end,p_it25_0,48,10,True,483,24,0
ChainAgent-cha1-0-0-0-pp-end,p_it100_1,48,10,True,483,24,0
ChainAgent-cha1-0-0-0-pp-end,p_it120_3,48,10,True,483,24,0
ChainAgent-cha1-0-0-0-pp-end,p_it115_1,48,10,True,484,24,0
ChainAgent-cha1-0-0-0-pp-end,p_it35_0,48,10,True,486,24,0
ChainAgent-cha1-0-0-0-pp-end,p_it230_0,48,10,True,483,24,0
ChainAgent-cha1-0-0-0-pp-end,p_it235_4,48,10,True,485,24,0
ChainAgent-cha1-0-0-0-pp-end,p_it255_1,48,10,True,483,24,0
ChainAgent-cha1-0-0-0-pp-end,p_it295_4,48,10,True,483,24,0
ChainAgent-cha1-0-0-0-pp-end,p_it360_1,48,10,True,483,24,0
